"tier_4","grid_id","geometry","median_measurements"
"4-006","238930","POLYGON ((-62.81666700000057 46.06666700000295, -62.816667000000585 46.05000000000294, -62.800000000000594 46.05000000000295, -62.80000000000059 46.06666700000295, -62.81666700000057 46.06666700000295))","4"
"4-006","238527","POLYGON ((-63.41666700000062 46.18333300000291, -63.41666700000062 46.16666700000294, -63.40000000000064 46.16666700000294, -63.400000000000624 46.183333000002925, -63.41666700000062 46.18333300000291))","4"
"4-006","238594","POLYGON ((-63.36666700000064 46.16666700000294, -63.366667000000625 46.150000000002926, -63.35000000000064 46.150000000002926, -63.35000000000063 46.166667000002924, -63.36666700000064 46.16666700000294))","5"
"4-006","237462","POLYGON ((-62.56666700000058 46.433333000002904, -62.56666700000058 46.41666700000293, -62.550000000000566 46.41666700000292, -62.55000000000057 46.43333300000292, -62.56666700000058 46.433333000002904))","1"
"4-006","237587","POLYGON ((-62.00000000000052 46.416667000002924, -62.00000000000052 46.40000000000291, -61.983333000000535 46.4000000000029, -61.98333300000054 46.41666700000292, -62.00000000000052 46.416667000002924))","4"
"4-006","237573","POLYGON ((-62.23333300000057 46.416667000002924, -62.23333300000057 46.40000000000292, -62.21666700000055 46.40000000000292, -62.216667000000555 46.4166670000029, -62.23333300000057 46.416667000002924))","2"
"4-006","238375","POLYGON ((-62.63333300000058 46.23333300000293, -62.63333300000057 46.21666700000294, -62.616667000000575 46.21666700000295, -62.616667000000575 46.233333000002915, -62.63333300000058 46.23333300000293))","9"
"4-006","237322","POLYGON ((-63.400000000000624 46.450000000002916, -63.40000000000064 46.43333300000292, -63.38333300000063 46.4333330000029, -63.383333000000626 46.4500000000029, -63.400000000000624 46.450000000002916))","2"
"4-006","238624","POLYGON ((-62.8666670000006 46.16666700000293, -62.8666670000006 46.150000000002905, -62.85000000000059 46.15000000000291, -62.850000000000584 46.1666670000029, -62.8666670000006 46.16666700000293))","4"
"4-006","238516","POLYGON ((-62.51666700000057 46.20000000000294, -62.51666700000059 46.18333300000294, -62.50000000000057 46.18333300000294, -62.500000000000576 46.20000000000292, -62.51666700000057 46.20000000000294))","4"
"4-006","237539","POLYGON ((-62.80000000000059 46.41666700000292, -62.80000000000059 46.40000000000291, -62.78333300000058 46.40000000000292, -62.78333300000058 46.41666700000293, -62.80000000000059 46.41666700000292))","4"
"4-006","238853","POLYGON ((-62.73333300000056 46.10000000000294, -62.733333000000584 46.08333300000293, -62.71666700000059 46.08333300000293, -62.71666700000059 46.10000000000294, -62.73333300000056 46.10000000000294))","44"
"4-006","237371","POLYGON ((-62.58333300000057 46.45000000000294, -62.583333000000586 46.43333300000294, -62.56666700000058 46.433333000002904, -62.566667000000585 46.45000000000291, -62.58333300000057 46.45000000000294))","10"
"4-006","237640","POLYGON ((-62.55000000000057 46.400000000002926, -62.55000000000057 46.38333300000293, -62.53333300000056 46.383333000002935, -62.533333000000546 46.40000000000293, -62.55000000000057 46.400000000002926))","4"
"4-006","241353","POLYGON ((-62.01666700000053 46.20000000000292, -62.01666700000052 46.183333000002925, -62.00000000000052 46.183333000002925, -62.00000000000053 46.200000000002916, -62.01666700000053 46.20000000000292))","2"
"4-006","237443","POLYGON ((-62.88333300000059 46.4333330000029, -62.88333300000062 46.41666700000291, -62.8666670000006 46.41666700000291, -62.86666700000058 46.433333000002925, -62.88333300000059 46.4333330000029))","1"
"4-006","238866","POLYGON ((-62.51666700000057 46.100000000002936, -62.51666700000057 46.08333300000293, -62.50000000000057 46.08333300000293, -62.50000000000057 46.10000000000295, -62.51666700000057 46.100000000002936))","17"
"4-006","237241","POLYGON ((-63.46666700000063 46.46666700000292, -63.46666700000062 46.450000000002895, -63.450000000000635 46.45000000000292, -63.45000000000065 46.4666670000029, -63.46666700000063 46.46666700000292))","6"
"4-006","238310","POLYGON ((-62.566667000000564 46.25000000000293, -62.56666700000058 46.23333300000292, -62.55000000000057 46.23333300000292, -62.55000000000057 46.250000000002935, -62.566667000000564 46.25000000000293))","10"
"4-006","238278","POLYGON ((-63.10000000000062 46.250000000002935, -63.100000000000605 46.23333300000293, -63.08333300000061 46.23333300000293, -63.083333000000614 46.25000000000293, -63.10000000000062 46.250000000002935))","7"
"4-006","237780","POLYGON ((-62.9333330000006 46.366667000002934, -62.9333330000006 46.3500000000029, -62.91666700000058 46.35000000000291, -62.91666700000058 46.36666700000293, -62.9333330000006 46.366667000002934))","5"
"4-006","237666","POLYGON ((-62.11666700000054 46.40000000000291, -62.11666700000054 46.38333300000294, -62.10000000000055 46.38333300000294, -62.10000000000054 46.40000000000292, -62.11666700000054 46.40000000000291))","8"
"4-006","238494","POLYGON ((-62.883333000000604 46.200000000002916, -62.883333000000604 46.18333300000294, -62.86666700000058 46.183333000002925, -62.86666700000058 46.20000000000293, -62.883333000000604 46.200000000002916))","4"
"4-006","237766","POLYGON ((-63.166667000000615 46.366667000002934, -63.1666670000006 46.350000000002936, -63.15000000000062 46.350000000002936, -63.15000000000062 46.366667000002906, -63.166667000000615 46.366667000002934))","4"
"4-006","238908","POLYGON ((-62.51666700000057 46.08333300000293, -62.51666700000057 46.066667000002944, -62.50000000000057 46.06666700000296, -62.50000000000057 46.08333300000293, -62.51666700000057 46.08333300000293))","1"
"4-006","238226","POLYGON ((-62.816667000000585 46.26666700000293, -62.816667000000585 46.25000000000291, -62.800000000000594 46.25000000000294, -62.80000000000059 46.26666700000291, -62.816667000000585 46.26666700000293))","4"
"4-006","237554","POLYGON ((-62.550000000000566 46.41666700000292, -62.55000000000057 46.400000000002926, -62.533333000000546 46.40000000000293, -62.53333300000056 46.41666700000291, -62.550000000000566 46.41666700000292))","4"
"4-006","237657","POLYGON ((-62.266667000000545 46.40000000000291, -62.26666700000055 46.38333300000291, -62.250000000000554 46.38333300000293, -62.25000000000054 46.40000000000289, -62.266667000000545 46.40000000000291))","2"
"4-006","238303","POLYGON ((-62.68333300000058 46.25000000000293, -62.68333300000058 46.23333300000291, -62.66666700000057 46.23333300000294, -62.66666700000058 46.25000000000293, -62.68333300000058 46.25000000000293))","4"
"4-006","239283","POLYGON ((-62.18333300000056 46.33333300000293, -62.183333000000545 46.31666700000293, -62.16666700000054 46.31666700000295, -62.16666700000054 46.33333300000292, -62.18333300000056 46.33333300000293))","7"
"4-006","237958","POLYGON ((-62.55000000000057 46.33333300000294, -62.550000000000566 46.31666700000292, -62.53333300000056 46.31666700000292, -62.53333300000056 46.333333000002916, -62.55000000000057 46.33333300000294))","3"
"4-006","237228","POLYGON ((-62.20000000000054 46.48333300000293, -62.200000000000536 46.46666700000293, -62.183333000000545 46.46666700000292, -62.183333000000545 46.48333300000291, -62.20000000000054 46.48333300000293))","3"
"4-006","239251","POLYGON ((-62.8666670000006 46.48333300000293, -62.8666670000006 46.46666700000293, -62.850000000000584 46.46666700000293, -62.850000000000584 46.48333300000292, -62.8666670000006 46.48333300000293))","4"
"4-006","237798","POLYGON ((-62.6333330000006 46.3666670000029, -62.63333300000058 46.35000000000295, -62.61666700000058 46.350000000002915, -62.61666700000058 46.366667000002934, -62.6333330000006 46.3666670000029))","4"
"4-006","237390","POLYGON ((-62.266667000000545 46.45000000000292, -62.266667000000545 46.433333000002904, -62.25000000000054 46.43333300000292, -62.25000000000054 46.45000000000294, -62.266667000000545 46.45000000000292))","4"
"4-006","238298","POLYGON ((-62.7666670000006 46.2500000000029, -62.76666700000059 46.23333300000292, -62.75000000000059 46.23333300000293, -62.75000000000059 46.25000000000291, -62.7666670000006 46.2500000000029))","1"
"4-006","238136","POLYGON ((-63.166667000000615 46.283333000002926, -63.16666700000063 46.26666700000292, -63.15000000000062 46.266667000002926, -63.15000000000062 46.28333300000291, -63.166667000000615 46.283333000002926))","7"
"4-006","237916","POLYGON ((-63.25000000000061 46.33333300000291, -63.25000000000063 46.31666700000294, -63.233333000000606 46.31666700000293, -63.23333300000062 46.333333000002916, -63.25000000000061 46.33333300000291))","3"
"4-006","238199","POLYGON ((-63.26666700000061 46.266667000002926, -63.26666700000061 46.250000000002906, -63.25000000000062 46.250000000002935, -63.25000000000062 46.26666700000291, -63.26666700000061 46.266667000002926))","3"
"4-006","237545","POLYGON ((-62.70000000000059 46.41666700000291, -62.70000000000059 46.400000000002926, -62.68333300000058 46.40000000000291, -62.683333000000566 46.41666700000291, -62.70000000000059 46.41666700000291))","6"
"4-006","237665","POLYGON ((-62.13333300000055 46.40000000000292, -62.133333000000526 46.383333000002914, -62.11666700000054 46.38333300000294, -62.11666700000054 46.40000000000291, -62.13333300000055 46.40000000000292))","8"
"4-006","237776","POLYGON ((-63.0000000000006 46.3666670000029, -63.0000000000006 46.350000000002915, -62.98333300000061 46.35000000000292, -62.9833330000006 46.36666700000292, -63.0000000000006 46.3666670000029))","4"
"4-006","237687","POLYGON ((-63.150000000000624 46.38333300000291, -63.15000000000062 46.366667000002906, -63.133333000000604 46.36666700000293, -63.133333000000604 46.383333000002914, -63.150000000000624 46.38333300000291))","2"
"4-006","237197","POLYGON ((-63.366667000000625 46.483333000002915, -63.36666700000064 46.46666700000292, -63.35000000000064 46.46666700000291, -63.35000000000063 46.483333000002915, -63.366667000000625 46.483333000002915))","4"
"4-006","237618","POLYGON ((-62.916667000000594 46.4000000000029, -62.916667000000594 46.38333300000294, -62.90000000000059 46.38333300000291, -62.9000000000006 46.40000000000292, -62.916667000000594 46.4000000000029))","2"
"4-006","237765","POLYGON ((-63.18333300000061 46.36666700000292, -63.18333300000061 46.35000000000292, -63.1666670000006 46.350000000002936, -63.166667000000615 46.366667000002934, -63.18333300000061 46.36666700000292))","5"
"4-006","239108","POLYGON ((-62.733333000000584 45.983333000002936, -62.73333300000058 45.96666700000295, -62.71666700000059 45.966667000002936, -62.71666700000059 45.983333000002936, -62.733333000000584 45.983333000002936))","6"
"4-006","238194","POLYGON ((-63.35000000000061 46.26666700000292, -63.35000000000063 46.25000000000291, -63.33333300000063 46.25000000000293, -63.333333000000614 46.26666700000293, -63.35000000000061 46.26666700000292))","4"
"4-006","238025","POLYGON ((-62.666667000000594 46.31666700000291, -62.66666700000058 46.300000000002925, -62.65000000000057 46.300000000002925, -62.65000000000058 46.316667000002944, -62.666667000000594 46.31666700000291))","6"
"4-006","237278","POLYGON ((-62.63333300000057 46.4666670000029, -62.63333300000057 46.450000000002916, -62.616667000000575 46.45000000000291, -62.61666700000058 46.46666700000291, -62.63333300000057 46.4666670000029))","8"
"4-006","238768","POLYGON ((-62.550000000000566 46.13333300000295, -62.55000000000055 46.11666700000295, -62.533333000000574 46.11666700000293, -62.53333300000056 46.13333300000297, -62.550000000000566 46.13333300000295))","7"
"4-006","239003","POLYGON ((-62.86666700000058 46.03333300000293, -62.86666700000058 46.01666700000294, -62.850000000000584 46.01666700000295, -62.850000000000584 46.033333000002926, -62.86666700000058 46.03333300000293))","3"
"4-006","238489","POLYGON ((-62.96666700000059 46.20000000000292, -62.9666670000006 46.183333000002925, -62.9500000000006 46.18333300000292, -62.9500000000006 46.20000000000292, -62.96666700000059 46.20000000000292))","8"
"4-006","237383","POLYGON ((-62.38333300000056 46.450000000002916, -62.38333300000056 46.4333330000029, -62.36666700000056 46.43333300000291, -62.366667000000575 46.45000000000291, -62.38333300000056 46.450000000002916))","3"
"4-006","238883","POLYGON ((-62.9333330000006 46.08333300000294, -62.93333300000059 46.06666700000296, -62.916667000000594 46.06666700000296, -62.916667000000594 46.08333300000295, -62.9333330000006 46.08333300000294))","3"
"4-006","238023","POLYGON ((-62.70000000000058 46.3166670000029, -62.70000000000058 46.30000000000293, -62.683333000000566 46.300000000002925, -62.68333300000059 46.316667000002944, -62.70000000000058 46.3166670000029))","1"
"4-006","238704","POLYGON ((-62.63333300000057 46.15000000000294, -62.63333300000058 46.13333300000294, -62.616667000000575 46.13333300000297, -62.616667000000575 46.15000000000293, -62.63333300000057 46.15000000000294))","3"
"4-006","237692","POLYGON ((-63.06666700000062 46.38333300000292, -63.066667000000606 46.366667000002906, -63.05000000000061 46.3666670000029, -63.050000000000594 46.38333300000292, -63.06666700000062 46.38333300000292))","3"
"4-006","238143","POLYGON ((-63.050000000000594 46.283333000002926, -63.050000000000594 46.266667000002926, -63.033333000000596 46.26666700000292, -63.033333000000596 46.283333000002905, -63.050000000000594 46.283333000002926))","5"
"4-006","237754","POLYGON ((-63.366667000000625 46.3666670000029, -63.366667000000625 46.350000000002915, -63.35000000000063 46.35000000000291, -63.35000000000063 46.36666700000292, -63.366667000000625 46.3666670000029))","6"
"4-006","238360","POLYGON ((-62.88333300000059 46.23333300000293, -62.883333000000604 46.21666700000292, -62.8666670000006 46.216667000002936, -62.86666700000058 46.23333300000295, -62.88333300000059 46.23333300000293))","3"
"4-006","237605","POLYGON ((-63.13333300000061 46.40000000000294, -63.133333000000604 46.383333000002914, -63.11666700000062 46.383333000002935, -63.11666700000062 46.40000000000292, -63.13333300000061 46.40000000000294))","7"
"4-006","238281","POLYGON ((-63.05000000000061 46.25000000000293, -63.05000000000061 46.23333300000293, -63.033333000000596 46.23333300000293, -63.033333000000596 46.25000000000293, -63.05000000000061 46.25000000000293))","7"
"4-006","237548","POLYGON ((-62.65000000000057 46.41666700000291, -62.65000000000058 46.40000000000291, -62.63333300000057 46.40000000000291, -62.63333300000057 46.41666700000289, -62.65000000000057 46.41666700000291))","6"
"4-006","237937","POLYGON ((-62.9000000000006 46.33333300000292, -62.90000000000059 46.316667000002916, -62.88333300000059 46.316667000002944, -62.88333300000059 46.33333300000292, -62.9000000000006 46.33333300000292))","2"
"4-006","238625","POLYGON ((-62.850000000000584 46.1666670000029, -62.85000000000059 46.15000000000291, -62.83333300000061 46.15000000000293, -62.83333300000061 46.166667000002946, -62.850000000000584 46.1666670000029))","4"
"4-006","237310","POLYGON ((-62.10000000000056 46.46666700000292, -62.10000000000054 46.45000000000292, -62.08333300000055 46.450000000002916, -62.083333000000536 46.46666700000292, -62.10000000000056 46.46666700000292))","7"
"4-006","237191","POLYGON ((-63.46666700000065 46.48333300000293, -63.46666700000063 46.46666700000292, -63.45000000000065 46.4666670000029, -63.450000000000635 46.483333000002936, -63.46666700000065 46.48333300000293))","4"
"4-006","237316","POLYGON ((-62.00000000000052 46.46666700000293, -62.00000000000055 46.45000000000293, -61.983333000000535 46.450000000002944, -61.98333300000052 46.466667000002914, -62.00000000000052 46.46666700000293))","14"
"4-006","237366","POLYGON ((-62.66666700000057 46.450000000002916, -62.66666700000057 46.43333300000292, -62.65000000000058 46.433333000002925, -62.65000000000057 46.45000000000291, -62.66666700000057 46.450000000002916))","3"
"4-006","238967","POLYGON ((-62.86666700000058 46.050000000002946, -62.86666700000058 46.03333300000293, -62.850000000000584 46.033333000002926, -62.850000000000584 46.050000000002946, -62.86666700000058 46.050000000002946))","7"
"4-006","238311","POLYGON ((-62.55000000000057 46.250000000002935, -62.55000000000057 46.23333300000292, -62.533333000000574 46.233333000002936, -62.53333300000056 46.25000000000293, -62.55000000000057 46.250000000002935))","3"
"4-006","238332","POLYGON ((-63.35000000000063 46.23333300000294, -63.35000000000063 46.21666700000294, -63.33333300000063 46.21666700000293, -63.33333300000063 46.233333000002915, -63.35000000000063 46.23333300000294))","3"
"4-006","241887","POLYGON ((-61.83333300000053 46.766667000002904, -61.83333300000056 46.75000000000289, -61.816667000000535 46.75000000000292, -61.816667000000535 46.7666670000029, -61.83333300000053 46.766667000002904))","4"
"4-006","238910","POLYGON ((-62.48333300000058 46.08333300000293, -62.48333300000056 46.06666700000295, -62.466667000000555 46.066667000002944, -62.466667000000555 46.083333000002945, -62.48333300000058 46.08333300000293))","2"
"4-006","237411","POLYGON ((-63.41666700000065 46.43333300000291, -63.41666700000065 46.4166670000029, -63.400000000000624 46.41666700000291, -63.40000000000064 46.43333300000292, -63.41666700000065 46.43333300000291))","4"
"4-006","237426","POLYGON ((-63.1666670000006 46.43333300000292, -63.1666670000006 46.4166670000029, -63.15000000000062 46.41666700000291, -63.150000000000624 46.43333300000291, -63.1666670000006 46.43333300000292))","3"
"4-006","237446","POLYGON ((-62.83333300000061 46.43333300000294, -62.83333300000061 46.416667000002924, -62.816667000000585 46.4166670000029, -62.816667000000585 46.433333000002925, -62.83333300000061 46.43333300000294))","3"
"4-006","238684","POLYGON ((-62.96666700000061 46.15000000000293, -62.9666670000006 46.13333300000295, -62.950000000000585 46.13333300000294, -62.9500000000006 46.15000000000293, -62.96666700000061 46.15000000000293))","39"
"4-006","237455","POLYGON ((-62.683333000000566 46.43333300000292, -62.683333000000566 46.41666700000291, -62.66666700000057 46.41666700000292, -62.66666700000057 46.43333300000292, -62.683333000000566 46.43333300000292))","7"
"4-006","238180","POLYGON ((-62.43333300000055 46.28333300000293, -62.43333300000055 46.266667000002926, -62.41666700000056 46.26666700000295, -62.416667000000544 46.283333000002926, -62.43333300000055 46.28333300000293))","8"
"4-006","239145","POLYGON ((-62.616667000000575 45.96666700000296, -62.616667000000575 45.95000000000294, -62.60000000000057 45.95000000000294, -62.600000000000556 45.96666700000297, -62.616667000000575 45.96666700000296))","2"
"4-006","239081","POLYGON ((-62.633333000000555 46.00000000000295, -62.63333300000058 45.98333300000295, -62.61666700000056 45.98333300000294, -62.616667000000575 46.000000000002935, -62.633333000000555 46.00000000000295))","1"
"4-006","238858","POLYGON ((-62.65000000000057 46.10000000000295, -62.65000000000057 46.08333300000294, -62.63333300000057 46.08333300000293, -62.63333300000057 46.10000000000296, -62.65000000000057 46.10000000000295))","1"
"4-006","237421","POLYGON ((-63.25000000000061 46.43333300000292, -63.25000000000061 46.416667000002924, -63.233333000000606 46.416667000002924, -63.233333000000606 46.43333300000292, -63.25000000000061 46.43333300000292))","4"
"4-006","238462","POLYGON ((-63.416667000000636 46.20000000000292, -63.41666700000062 46.18333300000291, -63.400000000000624 46.183333000002925, -63.400000000000624 46.20000000000294, -63.416667000000636 46.20000000000292))","4"
"4-006","238482","POLYGON ((-63.083333000000614 46.20000000000293, -63.08333300000061 46.18333300000292, -63.06666700000062 46.18333300000294, -63.06666700000062 46.20000000000293, -63.083333000000614 46.20000000000293))","5"
"4-006","238089","POLYGON ((-62.80000000000059 46.3000000000029, -62.80000000000059 46.28333300000292, -62.783333000000596 46.28333300000293, -62.78333300000058 46.30000000000293, -62.80000000000059 46.3000000000029))","4"
"4-006","237954","POLYGON ((-62.616667000000575 46.33333300000293, -62.61666700000058 46.31666700000295, -62.60000000000057 46.316667000002916, -62.60000000000057 46.33333300000293, -62.616667000000575 46.33333300000293))","12"
"4-006","238263","POLYGON ((-63.35000000000063 46.25000000000291, -63.35000000000063 46.23333300000294, -63.33333300000063 46.233333000002915, -63.33333300000063 46.25000000000293, -63.35000000000063 46.25000000000291))","3"
"4-006","237797","POLYGON ((-62.65000000000057 46.366667000002906, -62.65000000000058 46.35000000000292, -62.63333300000058 46.35000000000295, -62.6333330000006 46.3666670000029, -62.65000000000057 46.366667000002906))","2"
"4-006","237608","POLYGON ((-63.083333000000614 46.40000000000291, -63.083333000000614 46.383333000002914, -63.06666700000062 46.38333300000292, -63.066667000000606 46.40000000000292, -63.083333000000614 46.40000000000291))","2"
"4-006","238894","POLYGON ((-62.75000000000059 46.08333300000293, -62.75000000000059 46.06666700000294, -62.73333300000058 46.06666700000293, -62.733333000000584 46.08333300000293, -62.75000000000059 46.08333300000293))","2"
"4-006","238262","POLYGON ((-63.366667000000625 46.25000000000293, -63.36666700000062 46.233333000002936, -63.35000000000063 46.23333300000294, -63.35000000000063 46.25000000000291, -63.366667000000625 46.25000000000293))","7"
"4-006","239226","POLYGON ((-63.28333300000063 46.500000000002906, -63.28333300000063 46.48333300000293, -63.26666700000063 46.48333300000292, -63.26666700000062 46.500000000002906, -63.28333300000063 46.500000000002906))","1"
"4-006","237409","POLYGON ((-63.45000000000065 46.433333000002925, -63.45000000000065 46.41666700000291, -63.43333300000063 46.41666700000291, -63.43333300000062 46.43333300000292, -63.45000000000065 46.433333000002925))","4"
"4-006","238526","POLYGON ((-63.43333300000062 46.183333000002925, -63.43333300000063 46.16666700000292, -63.41666700000062 46.16666700000294, -63.41666700000062 46.18333300000291, -63.43333300000062 46.183333000002925))","4"
"4-006","238906","POLYGON ((-62.550000000000566 46.08333300000292, -62.550000000000566 46.066667000002944, -62.53333300000059 46.06666700000296, -62.53333300000056 46.08333300000296, -62.550000000000566 46.08333300000292))","6"
"4-006","238131","POLYGON ((-63.25000000000061 46.28333300000294, -63.25000000000062 46.26666700000291, -63.233333000000606 46.26666700000292, -63.233333000000606 46.28333300000291, -63.25000000000061 46.28333300000294))","4"
"4-006","239045","POLYGON ((-62.70000000000058 46.01666700000295, -62.70000000000058 46.00000000000295, -62.683333000000566 46.000000000002956, -62.68333300000058 46.01666700000295, -62.70000000000058 46.01666700000295))","1"
"4-006","238158","POLYGON ((-62.80000000000059 46.28333300000292, -62.80000000000059 46.26666700000291, -62.783333000000596 46.26666700000291, -62.783333000000596 46.28333300000293, -62.80000000000059 46.28333300000292))","3"
"4-006","241063","POLYGON ((-62.00000000000052 46.38333300000292, -62.000000000000504 46.36666700000292, -61.983333000000535 46.36666700000291, -61.983333000000535 46.38333300000292, -62.00000000000052 46.38333300000292))","4"
"4-006","238330","POLYGON ((-63.383333000000626 46.233333000002915, -63.383333000000626 46.21666700000293, -63.366667000000625 46.21666700000292, -63.36666700000062 46.233333000002936, -63.383333000000626 46.233333000002915))","3"
"4-006","238685","POLYGON ((-62.9500000000006 46.15000000000293, -62.950000000000585 46.13333300000294, -62.93333300000059 46.133333000002935, -62.9333330000006 46.15000000000293, -62.9500000000006 46.15000000000293))","36"
"4-006","237609","POLYGON ((-63.066667000000606 46.40000000000292, -63.06666700000062 46.38333300000292, -63.050000000000594 46.38333300000292, -63.050000000000594 46.40000000000291, -63.066667000000606 46.40000000000292))","7"
"4-006","239141","POLYGON ((-62.68333300000059 45.96666700000294, -62.683333000000566 45.950000000002944, -62.66666700000057 45.95000000000294, -62.66666700000057 45.96666700000294, -62.68333300000059 45.96666700000294))","5"
"4-006","237679","POLYGON ((-63.28333300000063 46.38333300000293, -63.28333300000063 46.36666700000291, -63.26666700000062 46.36666700000291, -63.26666700000062 46.383333000002914, -63.28333300000063 46.38333300000293))","5"
"4-006","239034","POLYGON ((-62.883333000000604 46.01666700000295, -62.88333300000059 46.000000000002956, -62.86666700000058 46.00000000000295, -62.86666700000058 46.01666700000294, -62.883333000000604 46.01666700000295))","3"
"4-006","237941","POLYGON ((-62.83333300000059 46.333333000002916, -62.83333300000059 46.31666700000292, -62.81666700000057 46.31666700000294, -62.8166670000006 46.33333300000294, -62.83333300000059 46.333333000002916))","4"
"4-006","237524","POLYGON ((-63.05000000000061 46.41666700000291, -63.050000000000594 46.40000000000291, -63.03333300000061 46.40000000000294, -63.03333300000061 46.41666700000292, -63.05000000000061 46.41666700000291))","11"
"4-006","238195","POLYGON ((-63.333333000000614 46.26666700000293, -63.33333300000063 46.25000000000293, -63.31666700000063 46.25000000000293, -63.31666700000063 46.26666700000291, -63.333333000000614 46.26666700000293))","2"
"4-006","240943","POLYGON ((-62.93333300000059 46.48333300000292, -62.9333330000006 46.46666700000293, -62.916667000000594 46.46666700000293, -62.9166670000006 46.48333300000292, -62.93333300000059 46.48333300000292))","3"
"4-006","240682","POLYGON ((-61.983333000000535 46.550000000002896, -61.983333000000535 46.53333300000292, -61.966667000000534 46.53333300000292, -61.966667000000534 46.550000000002896, -61.983333000000535 46.550000000002896))","2"
"4-006","237933","POLYGON ((-62.9666670000006 46.333333000002945, -62.9666670000006 46.31666700000292, -62.9500000000006 46.31666700000293, -62.9500000000006 46.33333300000291, -62.9666670000006 46.333333000002945))","1"
"4-006","237372","POLYGON ((-62.566667000000585 46.45000000000291, -62.56666700000058 46.433333000002904, -62.55000000000057 46.43333300000292, -62.550000000000566 46.450000000002916, -62.566667000000585 46.45000000000291))","2"
"4-006","238379","POLYGON ((-62.56666700000058 46.23333300000292, -62.566667000000585 46.216667000002936, -62.55000000000057 46.21666700000293, -62.55000000000057 46.23333300000292, -62.56666700000058 46.23333300000292))","7"
"4-006","237664","POLYGON ((-62.15000000000056 46.40000000000292, -62.150000000000546 46.383333000002935, -62.133333000000526 46.383333000002914, -62.13333300000055 46.40000000000292, -62.15000000000056 46.40000000000292))","5"
"4-006","237774","POLYGON ((-63.033333000000596 46.36666700000292, -63.033333000000596 46.35000000000292, -63.01666700000061 46.350000000002936, -63.016667000000595 46.36666700000292, -63.033333000000596 46.36666700000292))","3"
"4-006","238706","POLYGON ((-62.60000000000057 46.15000000000292, -62.60000000000057 46.133333000002935, -62.58333300000057 46.133333000002956, -62.58333300000056 46.15000000000292, -62.60000000000057 46.15000000000292))","3"
"4-006","238515","POLYGON ((-62.53333300000056 46.20000000000294, -62.533333000000574 46.18333300000293, -62.51666700000059 46.18333300000294, -62.51666700000057 46.20000000000294, -62.53333300000056 46.20000000000294))","3"
"4-006","237890","POLYGON ((-62.416667000000544 46.35000000000292, -62.41666700000056 46.33333300000291, -62.400000000000574 46.33333300000291, -62.40000000000056 46.35000000000293, -62.416667000000544 46.35000000000292))","10"
"4-006","238387","POLYGON ((-62.433333000000566 46.23333300000293, -62.43333300000055 46.216667000002936, -62.41666700000056 46.21666700000293, -62.41666700000056 46.23333300000295, -62.433333000000566 46.23333300000293))","7"
"4-006","237940","POLYGON ((-62.85000000000059 46.33333300000293, -62.850000000000584 46.316667000002916, -62.83333300000059 46.31666700000292, -62.83333300000059 46.333333000002916, -62.85000000000059 46.33333300000293))","2"
"4-006","238331","POLYGON ((-63.36666700000062 46.233333000002936, -63.366667000000625 46.21666700000292, -63.35000000000063 46.21666700000294, -63.35000000000063 46.23333300000294, -63.36666700000062 46.233333000002936))","2"
"4-006","241087","POLYGON ((-62.000000000000504 46.36666700000292, -62.00000000000053 46.35000000000293, -61.98333300000052 46.35000000000292, -61.983333000000535 46.36666700000291, -62.000000000000504 46.36666700000292))","2"
"4-006","240547","POLYGON ((-62.566667000000585 46.56666700000294, -62.56666700000058 46.55000000000291, -62.55000000000057 46.550000000002896, -62.55000000000059 46.566667000002916, -62.566667000000585 46.56666700000294))","61"
"4-006","237437","POLYGON ((-62.9833330000006 46.433333000002904, -62.9833330000006 46.4166670000029, -62.96666700000061 46.41666700000292, -62.9666670000006 46.43333300000292, -62.9833330000006 46.433333000002904))","92"
"4-006","237924","POLYGON ((-63.116667000000604 46.33333300000291, -63.11666700000062 46.31666700000293, -63.10000000000062 46.31666700000294, -63.10000000000062 46.333333000002916, -63.116667000000604 46.33333300000291))","3"
"4-006","238795","POLYGON ((-62.9000000000006 46.11666700000293, -62.90000000000059 46.10000000000294, -62.88333300000059 46.100000000002936, -62.88333300000059 46.116667000002955, -62.9000000000006 46.11666700000293))","6"
"4-006","237842","POLYGON ((-63.21666700000061 46.35000000000293, -63.21666700000061 46.33333300000293, -63.200000000000614 46.33333300000291, -63.200000000000614 46.350000000002936, -63.21666700000061 46.35000000000293))","4"
"4-006","238132","POLYGON ((-63.233333000000606 46.28333300000291, -63.233333000000606 46.26666700000292, -63.21666700000061 46.2666670000029, -63.2166670000006 46.28333300000293, -63.233333000000606 46.28333300000291))","6"
"4-006","238944","POLYGON ((-62.58333300000057 46.06666700000292, -62.58333300000057 46.050000000002925, -62.56666700000058 46.050000000002946, -62.56666700000058 46.06666700000295, -62.58333300000057 46.06666700000292))","4"
"4-006","239069","POLYGON ((-62.83333300000061 46.000000000002956, -62.83333300000058 45.98333300000294, -62.816667000000585 45.98333300000296, -62.816667000000585 46.00000000000295, -62.83333300000061 46.000000000002956))","3"
"4-006","237249","POLYGON ((-63.33333300000063 46.4666670000029, -63.33333300000064 46.45000000000291, -63.31666700000064 46.45000000000292, -63.31666700000063 46.466667000002914, -63.33333300000063 46.4666670000029))","7"
